Date,EURUSD=X,JPY=X,GBPUSD=X,AUDUSD=X,CHF=X,CAD=X,NZDUSD=X,CNY=X,INR=X,SGD=X
2015-03-06,1.1032048463821411,120.04499816894531,1.5247621536254883,0.7785130143165588,0.9736300110816956,1.2482199668884277,0.749007523059845,6.257400035858154,62.44300079345703,1.3708000183105469
2015-03-09,1.0845986604690552,120.73899841308594,1.5057746171951294,0.7722604274749756,0.984499990940094,1.2603000402450562,0.7363770008087158,6.253799915313721,62.452999114990234,1.378790020942688
2015-03-10,1.0833414793014526,121.40799713134766,1.5104827880859375,0.7685213685035706,0.9871900081634521,1.2620999813079834,0.7341066002845764,6.255000114440918,62.67300033569336,1.3808499574661255
2015-03-11,1.0708701610565186,121.03800201416016,1.508204698562622,0.7641754746437073,0.9980999827384949,1.2674599885940552,0.7291818857192993,6.251999855041504,62.7130012512207,1.38864004611969
2015-03-12,1.0548745393753052,121.41100311279297,1.4932951927185059,0.7605719566345215,1.0090500116348267,1.2738900184631348,0.7306736707687378,6.251999855041504,62.755001068115234,1.3875199556350708
2015-03-13,1.0626314878463745,121.31800079345703,1.4894028902053833,0.770653486251831,1.0026999711990356,1.2690800428390503,0.7405762076377869,6.251999855041504,62.53499984741211,1.3805700540542603
2015-03-16,1.0481630563735962,121.34300231933594,1.4755791425704956,0.7616146206855774,1.0066499710083008,1.2816599607467651,0.7319036722183228,6.248700141906738,63.07600021362305,1.3917800188064575
2015-03-17,1.0572947263717651,121.36699676513672,1.4825797080993652,0.7644091248512268,1.007699966430664,1.2773200273513794,0.7380618453025818,6.251800060272217,62.78900146484375,1.3892199993133545
2015-03-18,1.0598047971725464,121.27999877929688,1.47520911693573,0.7623113393783569,1.0056300163269043,1.2786999940872192,0.7315824031829834,6.239500045776367,62.61600112915039,1.3885600566864014
2015-03-19,1.0849988460540771,120.06400299072266,1.496199607849121,0.7778469324111938,0.9811000227928162,1.255270004272461,0.7505817413330078,6.218699932098389,62.69300079345703,1.3777999877929688
2015-03-20,1.066894292831421,120.76200103759766,1.4761673212051392,0.7658140659332275,0.9897400140762329,1.2700999975204468,0.7432181239128113,6.185999870300293,62.483001708984375,1.3863600492477417
2015-03-23,1.0826611518859863,120.0270004272461,1.494321584701538,0.7783918380737305,0.9775000214576721,1.2580699920654297,0.7570022940635681,6.196000099182129,62.40299987792969,1.377750039100647
2015-03-24,1.094499111175537,119.75,1.4951928853988647,0.7875256538391113,0.9660000205039978,1.2520999908447266,0.7655209302902222,6.204999923706055,62.222999572753906,1.3676999807357788
2015-03-25,1.0902034044265747,119.79100036621094,1.4833933115005493,0.7862871289253235,0.9595699906349182,1.2509000301361084,0.7624857425689697,6.195300102233887,62.27799987792969,1.3675999641418457
2015-03-26,1.0960465669631958,119.51799774169922,1.4877409934997559,0.7830240726470947,0.9603800177574158,1.2526999711990356,0.7584951519966125,6.201000213623047,62.46200180053711,1.3703700304031372
2015-03-27,1.0886367559432983,119.18299865722656,1.4858399629592896,0.783392071723938,0.9631800055503845,1.247939944267273,0.7591862082481384,6.201399803161621,62.82899856567383,1.3695800304412842
2015-03-30,1.0884946584701538,119.25,1.4885826110839844,0.773455023765564,0.9612200260162354,1.2608000040054321,0.7547169327735901,6.2052001953125,62.51499938964844,1.3699599504470825
2015-03-31,1.0830246210098267,120.01300048828125,1.4809110164642334,0.7658140659332275,0.9673600196838379,1.2673300504684448,0.7501313090324402,6.196499824523926,62.50899887084961,1.3757599592208862
2015-04-01,1.073814034461975,120.02200317382812,1.482953429222107,0.7613826394081116,0.9721999764442444,1.2688000202178955,0.7445462346076965,6.1875,62.305999755859375,1.3732600212097168
2015-04-02,1.0769942998886108,119.5739974975586,1.4836794137954712,0.7606876492500305,0.9661999940872192,1.2610399723052979,0.7441030144691467,6.187099933624268,62.16899871826172,1.3628699779510498
2015-04-03,1.087074637413025,119.6969985961914,1.4830634593963623,0.7582076191902161,0.9599699974060059,1.2561700344085693,0.7506943941116333,6.186999797821045,62.060001373291016,1.3570400476455688
2015-04-06,1.100134253501892,118.822998046875,1.4930721521377563,0.7644091248512268,0.9521399736404419,1.247499942779541,0.7616726756095886,6.186999797821045,62.060001373291016,1.3483999967575073
2015-04-07,1.0934817790985107,119.47699737548828,1.4890702962875366,0.759013295173645,0.9579499959945679,1.2474499940872192,0.7535794973373413,6.186999797821045,62.060001373291016,1.356369972229004
2015-04-08,1.0824151039123535,120.29000091552734,1.4823819398880005,0.7642922401428223,0.9656000137329102,1.2503999471664429,0.750750720500946,6.188199996948242,62.308998107910156,1.3598699569702148
2015-04-09,1.078527569770813,120.09400177001953,1.487851619720459,0.7684623003005981,0.9661499857902527,1.2541500329971313,0.7554011344909668,6.191400051116943,62.18199920654297,1.3559900522232056
2015-04-10,1.0669056177139282,120.55000305175781,1.4714971780776978,0.7704160213470459,0.9769700169563293,1.2577099800109863,0.7576331496238708,6.194699764251709,62.31399917602539,1.35903000831604
2015-04-13,1.0609854459762573,120.20899963378906,1.4640644788742065,0.7669299840927124,0.9790800213813782,1.2569500207901,0.7538067698478699,6.199100017547607,62.26900100708008,1.3677699565887451
2015-04-14,1.0572947263717651,120.05899810791016,1.4667917490005493,0.7587253451347351,0.9771999716758728,1.2591999769210815,0.7462129592895508,6.204699993133545,62.39099884033203,1.3717900514602661
2015-04-15,1.0647132396697998,119.45700073242188,1.4771921634674072,0.761440634727478,0.9727399945259094,1.2483700513839722,0.7512019276618958,6.202099800109863,62.31399917602539,1.3603399991989136
